time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.02,0.0,0.0,10.0006246597,0.000732751999586,0.00149374988934,0.0,0.0,0.0,0.0624659700887,0.00541387846035,0.00772981213055,0.0,462.8186661447184,464.6398953768549,463.22198822019624,464.4971995160543
0.04,-3.88442916227e-06,1.90548688351e-06,10.0025124313,0.000878361661272,0.00167571444655,0.0,-0.000388442916227,0.000190548688351,0.126311190434,0.00419187858345,0.00877610682332,0.0,465.5725425899875,465.81790359258633,464.51867683105235,464.2310637017038
0.06,-1.62116080344e-05,8.10579946842e-06,10.0057968766,0.000962201665158,0.00194614809592,0.0,-0.000844274970985,0.00042948257014,0.202133335446,0.00420174208565,0.0107245576223,0.0,475.3225366384761,475.7700829947067,475.724808260449,475.7269937965932
0.08,-3.84519196794e-05,1.93429372499e-05,10.0106290307,0.00108675913825,0.00234112521253,0.0,-0.00137975619352,0.00069423120801,0.281082080894,0.00292859431132,0.0134114589168,0.0,478.1996784252391,478.8130663682499,478.40918401814395,478.11824868131816
0.1,-7.19287726444e-05,3.5957874906e-05,10.0168010166,0.00528542829133,0.00262374200516,0.0,-0.00196792910298,0.000967262557594,0.33611650861,0.0157973118338,0.0126528387405,0.0,457.64285356063976,457.4615764695551,455.2323136681207,458.3105076835177
0.12000000000000001,-0.000117921316154,6.86668820727e-05,10.0240897388,0.00582384652062,0.00578324258353,0.0,-0.00263132524795,0.00230363815908,0.392755706976,0.018780410844,0.00187054992305,0.0,458.85831438964794,456.2835167001325,459.3811337828658,460.0900013887796
0.14,-0.000184050836351,0.000128337235623,10.0323176391,0.00626300381312,0.00671657744916,0.0,-0.00398162677175,0.0036633971959,0.43003432957,0.0203747643258,0.00785694739453,0.0,439.787615406264,441.2723537444855,440.8662069652384,441.26111968235597
0.16,-0.000282222475622,0.000218891946745,10.0417164303,0.00704012206755,0.00981753214056,0.0,-0.00583553715535,0.00539207391633,0.509844786081,0.0165296481096,0.018708335773,0.0,477.8370990695042,480.31185668909524,479.9056193754047,479.0293279825199
0.18,-0.000426091051801,0.000346207420128,10.0527174269,0.00738589189609,0.0102758989807,0.0,-0.00855132046253,0.00733947342196,0.590254875664,0.0173087980658,0.0168731232543,0.0,479.50371440176764,479.08526625645715,480.34656286727375,480.5236525256423
0.19999999999999998,-0.000619169415985,0.000508846161273,10.0647063756,0.00782280549159,0.0106560556332,0.0,-0.0107565159559,0.00892440069261,0.608639988976,0.0192139241423,0.0181799390393,0.0,422.1178670166172,422.45593228140143,423.0681188095966,423.5598034041278
0.21999999999999997,-0.000860851265004,0.000706825064324,10.0774086817,0.00827278634688,0.014090638202,0.0,-0.013411668946,0.0108734896124,0.661590625247,0.0175927841428,0.00709664749215,0.0,456.77195600931896,454.1129215535655,455.85585345778765,455.46706306837245
0.23999999999999996,-0.00116146240262,0.000943302585029,10.0909760788,0.0091082328243,0.0142801792494,0.0,-0.0166494448159,0.0127742624581,0.695149081035,0.0131946445608,0.00847661992104,0.0,436.4540227892644,436.79924749466073,439.0529425221218,437.9569683524951
0.25999999999999995,-0.00152578654912,0.00121877223921,10.1051111237,0.00972011848661,0.0155608407291,0.0,-0.0197829698338,0.0147727029602,0.718355410332,0.0169255574309,0.0151433404979,0.0,427.20934123528485,428.91094561255716,426.7841955288578,427.73820479364707
0.27999999999999997,-0.00196199357958,0.00153955155578,10.1201216253,0.0118438671029,0.0163463735961,0.0,-0.0238377332122,0.0173052286965,0.782694755547,0.00847514331645,0.0195372729374,0.0,466.09649566646084,467.1252934721704,466.34391702789134,464.3596632815826
0.3,-0.00248536341646,0.00191942695801,10.1366647463,0.0147332404097,0.0167656702414,0.0,-0.0284992504756,0.0206823115263,0.871617339298,0.0189056187427,0.0206059391442,0.0,487.3423334752945,487.5818008645703,486.4088401213161,488.7461568027657
0.32,-0.00309229293549,0.00236553381912,10.1543381766,0.0151577665708,0.0176973864638,0.0,-0.0321937014275,0.0239283745851,0.895725687474,0.020268172027,0.0251648751581,0.0,429.0971153414062,430.256446765976,427.8034947260516,428.1513314582796
0.34,-0.00377726838837,0.00287929804191,10.1726125705,0.0157263613687,0.0190742449149,0.0,-0.036303843861,0.0274480476941,0.931713705959,0.0228234125822,0.0310760880555,0.0,439.2579164784566,440.72600230594344,440.17992466127066,440.8137388854132
0.36000000000000004,-0.00455493327144,0.00347078342832,10.1919886909,0.0162984594703,0.0242677431404,0.0,-0.0414626444452,0.0317004909463,1.00589833512,0.0249740390017,0.0445993664515,0.0,473.1923479009885,476.30506956919737,475.0593013687782,475.553699835793
0.38000000000000006,-0.00544618452831,0.00414642002296,10.2126985275,0.0173447422087,0.0252438978108,0.0,-0.0476624812422,0.0358631685184,1.06508532115,0.0202972796178,0.0427645112376,0.0,461.72150877038865,461.2881432857787,462.781487551086,461.67601813997885
0.4000000000000001,-0.00646050441061,0.00490563023411,10.2344564881,0.0178131108604,0.0262172513787,0.0,-0.0537695069877,0.0400578525965,1.11071074033,0.0187171143183,0.0405913720965,0.0,450.06405920094386,449.5371337415288,449.6088379778779,449.22462278543003
0.4200000000000001,-0.00760256832884,0.00575207179527,10.2572507389,0.0182694826086,0.0288767895047,0.0,-0.0604368848359,0.044586303519,1.16871434275,0.0169057119683,0.0319943710286,0.0,462.3332470624125,460.29774881011053,460.93211048790414,460.50243696611835
0.4400000000000001,-0.00889122727767,0.00669434033509,10.281429348,0.0186714132375,0.0312530955897,0.0,-0.0684290100463,0.0496405504631,1.24914656759,0.0153080087476,0.0403284424572,0.0,480.28242705150114,482.1750452151751,480.88233463746826,480.51905744853167
0.46000000000000013,-0.0103199015455,0.00772303389632,10.3063720139,0.0191528874878,0.0325203959453,0.0,-0.0744384167359,0.0532288056598,1.24512002194,0.0126598843144,0.0446213738865,0.0,401.0923352953866,402.2611883947934,401.7248784046108,401.0038650467066
0.48000000000000015,-0.0119002677357,0.00884152731991,10.3321273739,0.0198861070424,0.0334334314004,0.0,-0.0835982022854,0.0586205366994,1.33041597552,0.0082780040408,0.0437134536831,0.0,484.4756300547911,484.27177623392,486.8042359059198,485.81954960067765
0.5000000000000001,-0.0136476506778,0.0100587685808,10.3590279945,0.0200531065127,0.0354717431863,0.0,-0.0911400919265,0.0631035893876,1.35964608977,0.00851795315864,0.0505370677175,0.0,433.9556129809028,435.67152063838495,434.8402667554378,434.9004419936085
0.5200000000000001,-0.0155489507831,0.0113651854592,10.3864702908,0.0205505782546,0.0365063378425,0.0,-0.0989899186022,0.0675380984564,1.38458353732,0.00490070183319,0.0495602708754,0.0,431.77062407649026,431.52505397903593,430.42327206492854,429.50387625095925
0.5400000000000001,-0.0176155480097,0.0127647713158,10.4145757531,0.0206517262041,0.0383458152689,0.0,-0.107669804054,0.0724204872031,1.42596269168,0.00454664461955,0.0437352489565,0.0,447.53067582706177,446.10768669373346,446.1883289782714,446.1015251656954
0.5600000000000002,-0.0198583045451,0.0142612653985,10.4434614232,0.0211019476489,0.03931057677,0.0,-0.11660584949,0.0772289210603,1.46260431471,0.00833762629971,0.0456332112529,0.0,442.48682081150264,442.9563482399847,441.1473320422278,442.08525939280247
0.5800000000000002,-0.0222905397404,0.0158595375899,10.4732960839,0.0215017655747,0.0403136388696,0.0,-0.12661767004,0.0825982980805,1.5208617581,0.00528433037703,0.0475347671899,0.0,461.8177684173574,462.26860221540653,462.6693186543485,461.94752909340343
0.6000000000000002,-0.0249356913669,0.0175716072125,10.504546699,0.0216754268139,0.0416472785029,0.0,-0.137897492609,0.0886086641857,1.60419975498,0.00693326496225,0.0514485596707,0.0,483.91933200131774,484.80342850001074,484.2500250196497,484.6218647768381
0.6200000000000002,-0.0278150139671,0.0194068829322,10.5375800831,0.0230253196128,0.0443192818034,0.0,-0.150034767412,0.0949189077834,1.69913865563,0.0138938037335,0.0595554261604,0.0,494.1601017356373,495.95087615507816,493.1741693122464,494.71386292283387
0.6400000000000002,-0.030936640751,0.0213680152372,10.5723264241,0.0240708642022,0.0458081423486,0.0,-0.16212791098,0.101194322719,1.77549543767,0.00835243742282,0.0630065246637,0.0,478.6140756587334,479.4035532015638,479.4399989110408,478.1752476022756
0.6600000000000003,-0.0343127101921,0.0234619714209,10.6087853863,0.025897354267,0.0477840973991,0.0,-0.175479033131,0.108201295649,1.87040079057,0.0164996855873,0.0683575042272,0.0,494.7783056318206,495.9610844442483,493.76416335096803,495.5637634928049
0.6800000000000003,-0.0379461087802,0.0256930098066,10.6468190627,0.0267162735987,0.0491683494173,0.0,-0.187860825673,0.114902542917,1.93296684432,0.0209220180939,0.0675304145424,0.0,466.62720369520815,466.43676223437114,467.6755357338117,468.70757406866517
0.7000000000000003,-0.0418412725597,0.0280659078685,10.6863179655,0.0276126058486,0.0515837903535,0.0,-0.201655552281,0.122387263271,2.01692343439,0.0252941657949,0.0610040598313,0.0,487.11661944766644,485.6533819207783,485.6741873010645,486.6568382891786
0.7200000000000003,-0.0460140092454,0.0305882755981,10.7273969502,0.028547632848,0.0531765065307,0.0,-0.215618116283,0.129849509693,2.09097503816,0.0211510091067,0.0571433087098,0.0,477.66576290965463,476.78411517872354,479.3270476171789,478.3816505784493
0.7400000000000003,-0.0504474359189,0.0332501403956,10.769527113,0.0289718852012,0.0543270437209,0.0,-0.227724551075,0.13633697006,2.12204124196,0.0213730155013,0.0565893767291,0.0,439.14162277418626,439.00604982439336,439.49995667711596,439.5551532966478
0.7600000000000003,-0.0551323353088,0.0360462913525,10.8124019622,0.0366057237487,0.0555565499209,0.0,-0.240765387913,0.143278125622,2.16544367572,0.00439493759181,0.0546123216924,0.0,451.4529461897911,450.97627943057176,452.8139464583498,448.6980181097136
0.7800000000000004,-0.0600859750839,0.039002824393,10.8562333735,0.0367509694761,0.0568834472451,0.0,-0.254598589598,0.152375178433,2.21769745492,0.00288038187397,0.057675985449,0.0,459.59267841494744,460.32241383434655,458.89553121573437,458.53465228956856
0.8000000000000004,-0.0653073033451,0.0421337228367,10.9008941035,0.037942205099,0.0582041123213,0.0,-0.267534236518,0.160714665938,2.24837555027,-0.00385349660855,0.0550902912114,0.0,440.45543973782867,439.81580312117524,439.82285230613235,438.146537531893
0.8200000000000004,-0.0707923422482,0.04543539942,10.946202245,0.0400709495731,0.059834537744,0.0,-0.280969653795,0.169452992394,2.2824385992,-0.0132467163042,0.0504919454289,0.0,444.0500631516106,442.91906221625226,443.50910462183634,441.18871577609406
0.8400000000000004,-0.0765511565981,0.0489176031419,10.9922129285,0.0407125351033,0.0615755462577,0.0,-0.294911781196,0.178767379795,2.31862975004,-0.00722502266791,0.0558999750337,0.0,444.136869639097,445.4670933617662,444.66722333182673,446.1447074699577
0.8600000000000004,-0.0825586439504,0.0525649744079,11.0383924099,0.0412521360788,0.064535885739,0.0,-0.305836954029,0.185969746805,2.29931838515,-0.00199395612682,0.0644844726443,0.0,389.3260415748779,391.73077260726075,388.47001798782634,389.9388744399711
0.8800000000000004,-0.0888499194571,0.0563956408271,11.0851135022,0.0412122582276,0.0658380170891,0.0,-0.323290596645,0.197096895111,2.37279085156,-0.0020010872161,0.0651899341137,0.0,479.8278502675207,479.9911975112842,477.91606404058155,477.9144760627254
0.9000000000000005,-0.0954854269998,0.0604434965499,11.1331769953,0.0411874532451,0.0673613286208,0.0,-0.340260157625,0.207688677174,2.43355845743,-0.00122091385463,0.0681531273202,0.0,467.71795419217773,468.4126504273986,467.937154673276,468.1193535168105
0.9200000000000005,-0.102448430254,0.0646934458398,11.1822211773,0.042801248682,0.0687676075466,0.0,-0.356040167814,0.217306251812,2.47085974123,0.00687405671705,0.0668383440017,0.0,446.88497315908256,446.56682547296754,446.1714211129475,448.14969993300497
0.9400000000000005,-0.109708729904,0.069126078847,11.2316975989,0.0429432572234,0.0701087146086,0.0,-0.369989797119,0.225957048905,2.47678242044,0.00644850262678,0.0672550060698,0.0,417.3626327782389,417.47536471531157,416.337844828605,416.2260265185268
0.9600000000000005,-0.117276537457,0.0737477615107,11.2816591168,0.0442756072816,0.0714856636925,0.0,-0.386790958194,0.236211217464,2.51936936882,-0.000489450978283,0.0661263083688,0.0,452.2401930786474,451.97067996132097,452.96794182890574,451.290967656552
0.9800000000000005,-0.125192107957,0.0785829039281,11.3325896167,0.0443047919021,0.073506056465,0.0,-0.40476609188,0.247303024282,2.57368062075,-0.00173802840991,0.0714097413633,0.0,462.95304717047026,464.20153972497576,462.66145719584375,462.36646932722016
1.0000000000000004,-0.133498329017,0.0836556064519,11.3849595868,0.0442875059528,0.0752536906133,0.0,-0.425856014113,0.259967228102,2.6633163913,-0.000901975328292,0.0678351682646,0.0,494.8658470465624,494.07923495476695,493.70423643055886,493.88929149603615
1.0200000000000005,-0.142193826229,0.0889594717887,11.438624468,0.0442816048306,0.0776752442284,0.0,-0.443693707094,0.270419305575,2.70317171936,-0.000205171643394,0.0613087596049,0.0,452.01097923563117,450.4337704463616,449.88206608461604,450.0513119381671
1.0400000000000005,-0.151260873407,0.0944774857106,11.4932022846,0.0463502192894,0.0810089211182,0.0,-0.463011010695,0.281382086611,2.75460994512,0.008900250679,0.070490266448,0.0,460.5389760007567,462.7150018428708,460.18378560182384,462.3409757255754
1.0600000000000005,-0.160708589466,0.100211880602,11.5486363083,0.0467420987266,0.0824558870834,0.0,-0.481760595218,0.292057402511,2.78879242899,0.0118251398982,0.0717094569372,0.0,445.2867641188409,445.5896554971637,446.0271509536685,446.74307244810745
1.0800000000000005,-0.17056510721,0.106177874793,11.6051216805,0.0470608961526,0.0842191557818,0.0,-0.503891179096,0.304542016621,2.85974478367,0.01363946763,0.0753375669669,0.0,479.19018275643214,480.0203982414614,478.83785555611996,479.2516015657615
1.1000000000000005,-0.180837984889,0.112377111055,11.6626589437,0.0479681235454,0.0858707275986,0.0,-0.523396588828,0.315381609537,2.89398153468,0.0186770783345,0.0729307393669,0.0,446.90206439358656,446.3175701244462,445.9768941443532,447.2094715367209
1.1200000000000006,-0.191480138549,0.118781462142,11.7205942615,0.048571671747,0.0873727693673,0.0,-0.540818777182,0.325053499149,2.89955025081,0.0217102722613,0.0716127563409,0.0,418.90114360788203,418.5616541865954,419.21414001671917,420.00406667264764
1.1400000000000006,-0.20248263581,0.125385340467,11.7787413702,0.0490880651632,0.0891597570371,0.0,-0.559430948951,0.335334333346,2.91516061861,0.023523423893,0.0753796252953,0.0,428.18902493501145,429.15347100231617,429.3838967844205,429.8451374085909
1.1600000000000006,-0.213907146764,0.132221120393,11.8377136794,0.0504354531107,0.0907257844002,0.0,-0.583020146472,0.348243659345,2.98207030427,0.0176008586732,0.0738507713824,0.0,476.38932243780454,476.04253928380786,477.71997938635036,476.36326729729495
1.1800000000000006,-0.225760863155,0.139292703227,11.8975105411,0.0511145767158,0.0927465315745,0.0,-0.602351492576,0.358914623993,2.99761586559,0.0212180754579,0.0785143826296,0.0,428.97068986353264,430.1615780343107,429.3024118214065,430.2221567539262
1.2000000000000006,-0.237967678118,0.146558320523,11.9572114985,0.0520051183837,0.0981999427635,0.0,-0.618330003778,0.367647105657,2.9724798714,0.0168998343407,0.0909773253582,0.0,386.190350433494,389.70705658139,389.0937313492271,387.8790384693023
